Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Europe,º Europe,1991,EFConsTotGHA,52479697.25980342,1486871313.3810434,426719097.8747226,82134358.17265767,224114816.53851753,135649513.36481607,2407968796.59156,,undefined
Europe,º Europe,1992,BiocapTotGHA,54533287.667020075,0,473514014.86895245,298985919.15056986,1060409311.9920715,107469173.25678132,1994911706.9353955,,undefined
Europe,º Europe,1992,EFConsTotGHA,54533287.667020075,2207123582.830931,596030708.0287076,113970815.58725636,373767726.28112686,168306954.0098251,3513733074.4048667,,undefined
Europe,º Europe,1993,BiocapTotGHA,57333527.79452006,0,490082706.52655,298457751.392007,1088534408.2751675,108152203.84391941,2042560597.832164,,undefined
Europe,º Europe,1993,EFConsTotGHA,57333527.79452006,2105387695.5168214,594404496.8742731,107242899.4976239,331435873.29507065,163423074.00705925,3359227566.98537,,undefined
Europe,º Europe,1994,BiocapTotGHA,57982391.413588755,0,474290923.90060586,298364676.44582415,1091644838.4869108,107902304.16929854,2030185134.4162278,,undefined
Europe,º Europe,1994,EFConsTotGHA,57982391.413588755,2042871439.6117818,563162055.7728148,105777942.72314389,313798406.066242,173842980.57418895,3257435216.16176,,undefined
Europe,º Europe,1995,BiocapTotGHA,58783927.782935336,0,458623881.4050145,298128520.6294856,1093791033.9910989,107486458.08082774,2016813821.8893607,,undefined
Europe,º Europe,1995,EFConsTotGHA,58783927.782935336,2101464692.5539525,558023903.631979,114040771.3762335,315274177.1667015,161302609.91256958,3308890082.4243717,,undefined
Europe,º Europe,1996,BiocapTotGHA,60835301.134000726,0,478671971.90955883,297780479.5800687,1094916608.4457686,107315315.92880717,2039519676.9982035,,undefined
Europe,º Europe,1996,EFConsTotGHA,60835301.134000726,2100255698.3856153,560338884.6474068,111523928.98937824,299598583.6986126,155190336.45544168,3287742733.3104553,,undefined
Europe,º Europe,1997,BiocapTotGHA,62417000.64970188,0,506251229.5657729,297704933.9315746,1095281331.4419823,106844363.3588451,2068498858.9478781,,undefined
Europe,º Europe,1997,EFConsTotGHA,62417000.64970188,2055610260.07453,571712227.4192243,113832848.53933664,337058161.4136314,155971764.54894656,3296602262.6453705,,undefined
Europe,º Europe,1998,BiocapTotGHA,61964775.88333646,0,470694465.2428727,297865561.5212375,1096882502.3110783,107468288.99136354,2034875593.949887,,undefined
Europe,º Europe,1998,EFConsTotGHA,61964775.88333646,2079466160.473157,533436572.16118294,112671042.91938537,329093058.868178,156082549.95371917,3272714160.258959,,undefined
Europe,º Europe,1999,BiocapTotGHA,62759712.81743533,0,472009572.7247442,297963256.6480584,1095736424.6753511,107607180.91797599,2036076147.7835658,,undefined
Europe,º Europe,1999,EFConsTotGHA,62759712.81743533,2016151838.0740116,539075645.7510152,104543214.15484631,338113673.458549,149762100.68524328,3210406184.9411025,,undefined
Europe,º Europe,2000,BiocapTotGHA,63042395.69509688,0,481969462.6752524,298687673.25434893,1095851896.7164433,106838768.36081386,2046390196.7019553,,undefined
Europe,º Europe,2000,EFConsTotGHA,63042395.69509688,2075678093.4927661,544980343.9351653,101583259.92237909,376256510.17839175,153429895.89003122,3314970499.1138306,,undefined
Europe,º Europe,2001,BiocapTotGHA,64309430.31375594,0,507435135.05724275,298859833.63254434,1095888787.3869584,107216684.53637172,2073709870.926872,,undefined
Europe,º Europe,2001,EFConsTotGHA,64309430.31375594,2130260600.4690766,589564516.7611533,103167866.10314238,364087507.4933414,140965491.8268153,3392355412.9672837,,undefined
Europe,º Europe,2002,BiocapTotGHA,65308586.79730011,0,513126382.0809103,299001186.19306827,1101535329.95815,107403870.55337867,2086375355.5828085,,undefined
Europe,º Europe,2002,EFConsTotGHA,65308586.79730011,2110354656.354448,593050368.0401844,98502280.01343334,355068543.5320439,143871042.12272978,3366155476.8601384,,undefined
Europe,º Europe,2003,BiocapTotGHA,60541637.336720936,0,467720576.699199,297762497.50722027,1099358219.5304892,107242919.41547653,2032625850.489106,,undefined
Europe,º Europe,2003,EFConsTotGHA,60541637.336720936,2187782602.9765115,544515598.464166,103106058.5416428,364749770.3630617,146437600.48697075,3407133268.1690755,,undefined
Europe,º Europe,2004,BiocapTotGHA,67851925.14520726,0,523172580.20650494,297139932.9525429,1093912946.6102908,107055054.44042309,2089132439.3549685,,undefined
Europe,º Europe,2004,EFConsTotGHA,67851925.14520726,2227223027.634667,613044755.6831768,98373148.33369389,361312232.6771163,147639720.00388592,3515444809.4777484,,undefined
Europe,º Europe,2005,BiocapTotGHA,64785304.836153165,0,497668704.48767805,296183287.8358624,1092797118.6833189,106666399.18529755,2058100815.02831,,undefined
Europe,º Europe,2005,EFConsTotGHA,64785304.836153165,2253287158.0461273,571642505.269658,97297151.14958468,389020416.7458589,148593273.69728363,3524625809.7446647,,undefined
Europe,º Europe,2006,BiocapTotGHA,62239066.692675516,0,485717900.37231094,295724934.2916848,1097258546.35872,105863181.25059667,2046803628.9659886,,undefined
Europe,º Europe,2006,EFConsTotGHA,62239066.692675516,2327644376.576529,569745041.84709,103245757.70519128,375804446.18886983,154368449.72811276,3593047138.738468,,undefined
Europe,º Europe,2007,BiocapTotGHA,62039471.85833071,0,491143688.04948413,295113323.60283715,1097141880.3453455,105595851.88736604,2051034215.7433622,,undefined
Europe,º Europe,2007,EFConsTotGHA,62039471.85833071,2359588740.5754094,581113064.9939376,100745685.29875746,415109552.8105094,153165359.35867894,3671761874.89562,,undefined
Europe,º Europe,2008,BiocapTotGHA,67539695.51379842,0,539948423.2267478,295720171.68311185,1094908303.372012,105762474.82843207,2103879068.624101,,undefined
Europe,º Europe,2008,EFConsTotGHA,67539695.51379842,2348392424.869675,623343408.5183433,95790509.76677024,359281575.40860474,150459016.14765537,3644806630.224846,,undefined
Europe,º Europe,2009,BiocapTotGHA,66633489.00146793,0,521535240.22947854,295676122.7760052,1093201808.216328,105710266.5491124,2082756926.7723925,,undefined
Europe,º Europe,2009,EFConsTotGHA,66633489.00146793,2141243284.916379,580158092.6010756,100859214.58815211,325660858.6827253,143583040.77916902,3358137980.5689697,,undefined
Europe,º Europe,2010,BiocapTotGHA,64262965.141676895,0,478646493.55773526,294924088.67281085,1093110931.0521557,105403384.04068805,2036347862.4650679,,undefined
Europe,º Europe,2010,EFConsTotGHA,64262965.141676895,2238533875.3548923,531927280.0551173,97982577.02890454,373856481.31428486,146704777.5335224,3453267956.428398,,undefined
Europe,º Europe,2011,BiocapTotGHA,63669512.35068272,0,508829344.8133605,294450915.69602686,1088886857.0598764,105200529.19866815,2061037159.1186152,,undefined
Europe,º Europe,2011,EFConsTotGHA,63669512.35068272,2221267082.240606,567201999.2590191,97475632.15074879,378293075.7577661,144198521.36236584,3472105823.1211867,,undefined
Europe,º Europe,2012,BiocapTotGHA,60777434.046524875,0,463767543.16101253,293280230.87527144,1081393730.9133027,104701511.35398762,2003920450.3500986,,undefined
Europe,º Europe,2012,EFConsTotGHA,60777434.046524875,2110746197.6026006,509377861.00684804,93690765.9280153,373105841.27878535,142191478.3789743,3289889578.2417483,,undefined
Europe,º Europe,2013,BiocapTotGHA,63179843.33588084,0,500611958.82058203,293435226.0237115,1080228167.3829436,104614740.93889473,2042069936.5020127,,undefined
Europe,º Europe,2013,EFConsTotGHA,63179843.33588084,2074753768.4844687,536361062.3954012,98405964.31123263,376716134.8350151,142106627.6357361,3291523400.9977355,,undefined
Europe,º Europe,2014,BiocapTotGHA,67960684.92731076,0,529681278.37450707,293930046.34878856,1078812166.0237348,104589504.31698085,2074973679.991324,,undefined
Europe,º Europe,2014,EFConsTotGHA,67960684.92731076,1968427973.355517,552973716.7722353,103306782.40778856,386081550.4676857,139985846.43676594,3218736554.367301,,undefined
Europe,º Europe,2015,BiocapTotGHA,66187951.72952569,0,519605263.53537005,294429939.3543172,1075659528.8910508,104678411.62751304,2060561095.137777,,undefined
Europe,º Europe,2015,EFConsTotGHA,66187951.72952569,1938033734.9962034,528977217.21043897,96960388.36443621,386656476.42734057,135611854.3080989,3152427623.0360427,,undefined
Europe,º Europe,2016,BiocapTotGHA,62120810.047186345,0,513708905.43674463,295089198.6944011,1073706555.9300307,104836512.45327538,2049461982.5616388,,undefined
Europe,º Europe,2016,EFConsTotGHA,62120810.047186345,1897708265.1725543,524518742.07738215,101856835.37049843,394660448.7125085,135653002.87964943,3116518104.259777,,undefined
Europe,º Europe,2017,BiocapTotGHA,64811131.400336795,0,535355399.2215995,295785169.8778087,1071235236.4922316,104972353.13386476,2072159290.1258414,,undefined
Europe,º Europe,2017,EFConsTotGHA,64811131.400336795,1960463953.3088636,556779004.5302441,102428212.85182935,392364292.43883514,137050681.04867736,3213897275.578784,,undefined
Europe,º Europe,2018,BiocapTotGHA,60178717.093711376,0,504381716.5182462,296128895.16491395,1069356915.8197818,105038754.27561903,2035084998.872272,,undefined
Europe,º Europe,2018,EFConsTotGHA,60178717.093711376,1995188024.2878408,511152450.41142136,102747164.42275958,430789920.8183707,136065873.30486116,3236122150.3389635,,undefined
